9200	2625	39315118	2625	22804977	2625	9774116	2625	2471781	2625	1217773	2625
9201	2215	59377124	2215	6343294	2215	4187574	2215	932738	2215	609348	2215
9202	2479	32317812	2479	8597523	2479	1921444	2479	958173	2479	365093	2479
9203	2474	3125227	2474	29997797	2474	1560298	2474	775226	2474	316506	2474
9204	2877	5893605	2877	8790284	2877	1951422	2877	955111	2877	365844	2877
9205	2581	203985474	2581	6934233	2581	2322295	2581	1177186	2581	422675	2581
9206	2401	12446569	2401	19633365	2401	1765336	2401	2724367	2401	411764	2401
9207	2647	4836185	2647	6499404	2647	3372052	2647	847746	2647	332880	2647
9208	2425	30236671	2425	8237251	2425	1854228	2425	895556	2425	323965	2425
9209	2265	5478734	2265	5534383	2265	1416949	2265	736844	2265	286169	2265
9210	2576	3808987	2576	3723173	2576	1216734	2576	549150	2576	213862	2576
9211	2525	14389363	2525	3918383	2525	1133141	2525	572554	2525	222428	2525
9212	2561	76463165	2561	6760789	2561	1879630	2561	945738	2560	371475	2560
9213	2677	42177202	2677	5858548	2677	1196691	2677	593661	2677	233455	2677
9214	2442	10679357	2442	5988141	2442	2245663	2442	841062	2442	326371	2442
9215	2646	4732251	2646	6041047	2646	1716926	2646	1044273	2646	337956	2646
9216	1868	8038047	1868	5223218	1868	1145155	1868	602628	1868	237763	1865
9217	2505	13849240	2505	5623867	2505	1726944	2505	836055	2505	330754	2505
9218	2244	6490106	2244	6292080	2244	1562159	2244	801966	2244	334353	2244
9219	2345	33140957	2345	4936287	2345	1159509	2345	551521	2345	253961	2345
9220	2651	8142855	2651	4641783	2651	1814230	2651	809922	2651	269960	2651
9221	3032	15834689	3032	4019752	3032	1371209	3032	1025639	3032	422447	3032
9222	2393	215259213	2393	4375293	2393	1177503	2393	648190	2393	283072	2393
9223	2811	8211532	2811	6142430	2811	1889078	2811	896977	2811	370445	2811
9224	2315	11088578	2315	4472349	2315	944440	2315	498231	2315	270683	2315
9225	2564	88706358	2564	6766585	2564	1893299	2564	958173	2564	449809	2564
9226	2250	50393644	2250	7346568	2250	1581995	2250	783892	2250	316795	2250
9227	2453	20745454	2453	6257194	2453	1707142	2453	1124557	2453	330526	2453
9228	2520	10642788	2520	6301391	2520	1708541	2520	856340	2520	338033	2520
9229	2157	191021757	2157	6487005	2157	1587261	2157	882812	2157	353104	2157
9230	2633	20451563	2633	4177795	2633	1175479	2633	563615	2633	224533	2633
9231	2260	233550898	2260	6821710	2260	1118759	2260	581525	2260	363704	2260
9232	2318	4484684	2318	4103006	2318	1018183	2318	779686	2318	249776	2318
9233	2405	23950052	2405	6558534	2405	1775007	2405	886694	2405	367602	2405
9234	2626	8700455	2626	6487748	2626	1395676	2626	593479	2626	229091	2626
9235	2827	20962630	2827	4738933	2827	1891851	2827	839675	2827	247496	2827
9236	2358	201002282	2358	6375706	2358	1850126	2358	920028	2358	366366	2358
9237	249	24193321666	249	429668	249	261406	249	142398	249	65393	249
9238	2920	9656084	2920	5861735	2920	2036654	2920	998092	2920	424958	2920
9239	2476	108339210	2476	6322562	2476	1752805	2476	870146	2476	341543	2476
9240	2069	17173885	2069	6931502	2069	1417263	2069	720287	2069	280847	2069
9241	2486	2309962	2486	5263348	2486	1250681	2486	748439	2486	208907	2486
9242	2673	63371850	2673	3935383	2673	1389325	2673	667105	2673	272092	2673
9243	2570	33824789	2570	5630882	2570	1879980	2570	580794	2570	214141	2570
9244	2956	3455619	2956	9207371	2956	1960373	2956	985144	2956	342009	2956
9245	2082	27398478	2082	6250090	2082	1532210	2082	711373	2082	283265	2082
9246	2915	14497590	2915	4701055	2915	1237119	2915	608238	2915	239254	2915
9247	2555	10344179	2555	6412249	2555	1652276	2555	831932	2555	332955	2555
9248	2582	30302297	2582	3797048	2582	1538841	2582	923709	2582	362622	2582
9249	2306	62935050	2306	3673349	2306	1060284	2306	530252	2306	211069	2306
