9300	3538	0	0	32664358	3538	16199534	3538	37121965	3538	6223972	3536
9301	3609	0	0	26924157	3609	3116146	3609	3155780	3609	1128722	3609
9302	3256	0	0	39825532	3256	8505987	3256	2631118	3256	628712	3256
9303	2553	0	0	13226070	2553	1385332	2553	1765933	2553	407005	2553
9304	2932	0	0	9749933	2932	4081139	2932	5409405	2932	590121	2932
9305	3100	0	0	25962441	3100	2607124	3100	2631921	3100	671248	3100
9306	2820	0	0	15577060	2820	2997550	2820	2824550	2820	541862	2820
9307	3264	0	0	12282748	3264	2543375	3264	2505298	3264	623351	3264
9308	3043	0	0	14023407	3043	1478423	3043	1459885	3043	362872	3043
9309	2838	0	0	6842889	2838	1421260	2838	1346882	2838	333373	2838
9310	3488	0	0	13265195	3488	2318971	3488	2246405	3488	948551	3488
9311	3490	0	0	14295984	3490	1945249	3490	2385714	3490	491111	3490
9312	2880	0	0	13758350	2880	1452022	2880	1398430	2880	347145	2880
9313	2997	0	0	7924881	2997	1551176	2997	1486395	2997	371884	2997
9314	2805	0	0	8113241	2805	1355790	2805	1364633	2805	337547	2805
9315	3240	0	0	6590926	3240	1649772	3240	1643280	3240	384976	3240
9316	2868	0	0	7818998	2868	2107375	2868	2139429	2868	551293	2868
9317	3019	0	0	14956157	3019	2551682	3019	3573515	3019	479874	3019
9318	3359	0	0	9711129	3359	1959858	3359	2234470	3359	523898	3359
9319	2812	0	0	11385878	2812	2161901	2812	2110300	2812	1009365	2812
9320	3306	0	0	12392222	3306	2606791	3306	2562404	3306	645857	3306
9321	2533	0	0	15882190	2533	2264282	2533	2056830	2533	573444	2532
9322	2773	0	0	15795388	2773	1406004	2773	1790044	2773	592740	2773
9323	3228	0	0	8900940	3228	1523535	3228	1511200	3228	372873	3228
9324	3379	0	0	9522807	3379	1677985	3379	1669354	3379	415084	3379
9325	3477	0	0	8631137	3477	1740072	3477	1738924	3477	426819	3477
9326	3391	0	0	8838728	3391	1691085	3391	1689292	3391	430746	3391
9327	3063	0	0	8303488	3063	1653640	3063	1640325	3063	407986	3063
9328	2924	0	0	7428247	2924	1448373	2924	1441707	2924	358770	2924
9329	3244	0	0	7405613	3244	1518366	3244	1527204	3244	382053	3244
9330	3261	0	0	12014123	3261	2684299	3261	2688098	3261	683418	3261
9331	3494	0	0	13295731	3494	2845689	3494	2849037	3494	586511	3494
9332	3333	0	0	8692648	3333	1571382	3333	1531177	3333	377987	3333
9333	3398	0	0	7318540	3398	1741159	3398	1728698	3398	437409	3398
9334	3080	0	0	9046476	3080	2446516	3080	2132027	3080	467756	3080
9335	3315	0	0	9117171	3315	2615540	3315	2431099	3315	706344	3315
9336	3458	0	0	13472289	3458	2911894	3458	2967826	3458	718864	3458
9337	3546	0	0	13856771	3546	3013379	3546	2974230	3546	728574	3546
9338	349	0	0	783791	349	498426	349	251821	349	92839	349
9339	3133	0	0	8867805	3133	2374605	3133	2122600	3133	380550	3133
9340	2970	0	0	9327262	2970	1778170	2970	2244184	2970	594435	2970
9341	3977	0	0	13900013	3977	3202132	3977	3262604	3977	806189	3977
9342	2954	0	0	11281759	2954	1833287	2954	1684959	2954	372413	2954
9343	3156	0	0	7256944	3156	1525400	3156	1528866	3156	377187	3153
9344	3490	0	0	7670407	3490	1742232	3490	1757316	3490	432547	3490
9345	2884	0	0	8831998	2884	2222075	2884	2443262	2884	593368	2884
9346	3124	0	0	7169573	3124	1575178	3124	1578639	3124	390419	3124
9347	2545	0	0	7039023	2545	1181255	2545	1186783	2545	292023	2545
9348	2846	0	0	7467190	2846	1423671	2846	1477944	2846	436592	2846
9349	3019	0	0	9715230	3019	2602749	3019	2512013	3019	434870	3019
