9500	4591	0	0	132163837	4591	30875147	4591	24781922	4591	7055777	4591
9501	4392	0	0	93753060	4392	10890372	4392	6630259	4392	2483785	4392
9502	3735	0	0	64722038	3735	3643819	3735	2961260	3735	921344	3735
9503	3145	0	0	46354608	3145	4527836	3145	4822464	3145	2268574	3145
9504	3536	0	0	64774059	3536	3908703	3536	3943191	3536	1300875	3536
9505	4328	0	0	34771688	4328	4935225	4328	4972273	4328	1637454	4328
9506	4573	0	0	36418511	4573	3114044	4573	3182260	4573	1041390	4573
9507	4526	0	0	31549304	4526	5064614	4526	5061482	4526	1654754	4526
9508	4246	0	0	49146392	4246	3128596	4246	3460935	4246	882362	4246
9509	4746	0	0	29102505	4746	4900616	4746	4907528	4746	1571914	4746
9510	5351	0	0	40513840	5351	7860849	5351	6405679	5351	2093053	5351
9511	3988	0	0	45549926	3988	5232946	3988	5509840	3988	2902050	3987
9512	3609	0	0	36764344	3609	3985064	3609	4023095	3609	1318242	3609
9513	4296	0	0	35572269	4296	4769031	4296	4743752	4296	1568500	4296
9514	4677	0	0	33718857	4677	5047513	4677	5678300	4677	1647651	4677
9515	4318	0	0	52363942	4318	4494571	4318	4395393	4318	1442328	4318
9516	4361	0	0	31025765	4361	3602153	4361	4807733	4361	1593864	4361
9517	4247	0	0	28170203	4247	4675020	4247	5831303	4247	1557333	4247
9518	4320	0	0	31532972	4320	3539385	4320	4910192	4320	1618601	4320
9519	4526	0	0	35801717	4526	4890304	4526	4829328	4526	1612234	4526
9520	3907	0	0	45392794	3907	4951620	3907	4425700	3907	1464958	3906
9521	3789	0	0	37281085	3789	4138166	3789	4158660	3789	1368343	3789
9522	4874	0	0	31555436	4874	4792112	4874	3236259	4874	1060916	4874
9523	4153	0	0	29480425	4153	5243917	4153	5181770	4153	1696232	4153
9524	3646	0	0	32757143	3646	3837983	3646	4134013	3646	1269918	3646
9525	4977	0	0	34866643	4977	5127170	4977	5138567	4977	1661136	4977
9526	4803	0	0	40714001	4803	5396203	4803	8439164	4803	4205201	4803
9527	3523	0	0	31567419	3523	2344656	3523	2528656	3523	796138	3522
9528	3842	0	0	38727615	3842	4541240	3842	4741811	3842	1508854	3842
9529	4278	0	0	36040456	4278	5017291	4278	5233857	4278	1565445	4278
9530	549	0	0	1977049	549	1094972	549	795435	549	181182	549
9531	4324	0	0	53158110	4324	5981998	4324	6791815	4324	1527040	4323
9532	4260	0	0	42479148	4260	5961496	4260	5573972	4260	1660486	4260
9533	3756	0	0	41227825	3756	5118628	3756	4757370	3756	1474146	3756
9534	4072	0	0	41628019	4072	4724758	4072	4508719	4072	1533230	4072
9535	4235	0	0	45501332	4235	5707872	4235	5434815	4235	1669695	4235
9536	4345	0	0	55240298	4345	6657967	4345	6582794	4345	2031336	4345
9537	4455	0	0	40569104	4455	7705238	4455	5031132	4455	1628339	4455
9538	4404	0	0	39973128	4404	8908529	4404	5061656	4404	1610444	4404
9539	4583	0	0	37339112	4583	6162670	4583	6863330	4583	1721996	4583
9540	3965	0	0	40550532	3965	4577419	3965	4140815	3965	1324821	3963
9541	4207	0	0	33014560	4207	4532975	4207	4477681	4207	1467051	4207
9542	3731	0	0	54386225	3731	4281492	3731	6235530	3731	1584790	3731
9543	4073	0	0	38986484	4073	4804752	4073	5070143	4073	1568113	4073
9544	4408	0	0	55683706	4408	5157229	4408	5077074	4408	1676827	4408
9545	4077	0	0	43537707	4077	6188482	4077	6210147	4077	4202243	4077
9546	4788	0	0	44176524	4788	5547145	4788	5599562	4788	1825207	4788
9547	4374	0	0	39688137	4374	5196337	4374	5776491	4374	3411463	4374
9548	4098	0	0	37535047	4098	4698507	4098	4758878	4098	2171103	4098
9549	4145	0	0	42507453	4145	7363716	4145	9241724	4145	3057066	4145
