9350	2875	0	0	30872246	2875	17481486	2875	14143651	2875	1928957	2875
9351	3327	0	0	39330748	3327	3329622	3327	3372788	3327	1144015	3327
9352	3463	0	0	34470755	3463	4431799	3463	3283043	3463	1285691	3461
9353	3987	0	0	19741392	3987	4247380	3987	3580454	3987	945351	3987
9354	3771	0	0	28213675	3771	2023283	3771	2029883	3771	506956	3771
9355	3968	0	0	17711981	3968	3942091	3968	3943586	3968	973773	3968
9356	3757	0	0	21245837	3757	3668548	3757	3616976	3757	896563	3757
9357	3659	0	0	19300098	3659	3623070	3659	5068237	3659	1250215	3659
9358	3773	0	0	29500499	3773	3388356	3773	2511661	3773	512348	3773
9359	3786	0	0	11271839	3786	2027534	3786	2032107	3786	584015	3786
9360	3206	0	0	13494499	3206	1788669	3206	1788335	3206	444889	3206
9361	4039	0	0	14233460	4039	2324873	4039	2321566	4039	577696	4039
9362	3059	0	0	13355734	3059	1678284	3059	1640741	3059	407064	3059
9363	3255	0	0	11366811	3255	1877624	3255	1796487	3255	607886	3255
9364	2965	0	0	21855019	2965	3130091	2965	2806303	2965	409830	2965
9365	3447	0	0	27503933	3447	1961256	3447	1994935	3447	470890	3447
9366	3456	0	0	10465020	3456	2724494	3456	2773449	3456	745152	3456
9367	3478	0	0	15598710	3478	3125936	3478	3170126	3478	777564	3478
9368	3272	0	0	19827441	3272	3107725	3272	2893469	3272	787032	3272
9369	4382	0	0	14319076	4382	2600891	4382	3710589	4382	903834	4382
9370	4013	0	0	16726348	4013	3669591	4013	3845166	4013	914055	4013
9371	3738	0	0	18016558	3738	3409061	3738	3372412	3738	573814	3736
9372	3860	0	0	11215880	3860	1998099	3860	2002613	3860	500753	3860
9373	3399	0	0	11769791	3399	2072899	3399	2052723	3399	518924	3399
9374	3302	0	0	11803998	3302	1937164	3302	1848927	3302	447421	3302
9375	3394	0	0	10792498	3394	1891678	3394	1942173	3394	452057	3394
9376	3745	0	0	16795806	3745	2602436	3745	2332774	3745	517364	3745
9377	3624	0	0	11685416	3624	2726755	3624	3177890	3624	776749	3623
9378	3605	0	0	15177908	3605	3165338	3605	2994896	3605	736558	3605
9379	3399	0	0	16871608	3399	2945185	3399	3471120	3399	995340	3399
9380	399	0	0	1274489	399	598283	399	295296	399	110100	399
9381	3711	0	0	15983964	3711	2897154	3711	3243085	3711	785183	3711
9382	3875	0	0	16493955	3875	3352565	3875	3334603	3875	827902	3875
9383	3598	0	0	12749430	3598	3264648	3598	3269977	3598	827024	3598
9384	4175	0	0	10654248	4175	3745011	4175	5776337	4175	902420	4175
9385	3944	0	0	13431912	3944	2148847	3944	2134585	3944	534716	3944
9386	3674	0	0	12344278	3674	3190416	3674	3273129	3674	797891	3674
9387	3896	0	0	21073253	3896	3767026	3896	4145712	3896	895192	3896
9388	3608	0	0	10283432	3608	1944467	3608	1966081	3608	562703	3608
9389	3139	0	0	13159009	3139	1889619	3139	1912707	3139	751318	3139
9390	3501	0	0	12004761	3501	2060153	3501	1925350	3501	647332	3500
9391	3310	0	0	14241717	3310	2941315	3310	2883239	3310	879047	3310
9392	3314	0	0	22247083	3314	2874577	3314	3162235	3314	877745	3314
9393	3232	0	0	13447913	3232	2134751	3232	2840410	3232	598899	3232
9394	3716	0	0	19178801	3716	3065015	3716	3153289	3716	861263	3716
9395	3413	0	0	19066280	3413	3025240	3413	3015419	3413	719689	3413
9396	4005	0	0	13733495	4005	2827156	4005	2597301	4005	719685	4005
9397	3392	0	0	11420536	3392	2313416	3392	2083485	3392	663073	3392
9398	3477	0	0	12207144	3477	2077364	3477	2675829	3477	572067	3477
9399	3730	0	0	16700211	3730	3524265	3730	3533528	3730	872121	3730
