9450	4070	0	0	109200640	4070	34432289	4070	12494813	4070	6904676	4070
9451	4077	0	0	93378211	4077	34827733	4077	16286503	4077	5834092	4077
9452	4305	0	0	66856689	4305	5054858	4305	5028754	4305	1826783	4305
9453	4159	0	0	40677845	4159	6753485	4159	5992180	4159	3256534	4159
9454	4104	0	0	60313380	4104	5300897	4104	4959481	4104	1718087	4101
9455	3662	0	0	75020968	3662	7278396	3662	7160247	3662	3228390	3662
9456	4257	0	0	38346559	4257	4977431	4257	4761923	4257	1571226	4257
9457	3745	0	0	35473220	3745	4141633	3745	3805292	3745	1285285	3745
9458	3660	0	0	43841216	3660	4183209	3660	4657648	3660	1378554	3660
9459	3844	0	0	43254498	3844	4668403	3844	4642661	3844	1513387	3844
9460	3583	0	0	42643867	3583	2338325	3583	2109224	3583	689993	3583
9461	3929	0	0	27786953	3929	2701655	3929	2630038	3929	1299723	3929
9462	3917	0	0	29647288	3917	4195806	3917	4568799	3917	1346977	3917
9463	499	0	0	1707624	499	1065552	499	478082	499	139847	499
9464	3530	0	0	30521940	3530	5491872	3530	4658927	3530	1607050	3530
9465	3425	0	0	45379744	3425	3935581	3425	3939864	3425	1337125	3425
9466	3744	0	0	42421818	3744	6799371	3744	5372057	3744	1660606	3744
9467	4990	0	0	41442766	4990	10317572	4990	5588956	4990	1720650	4990
9468	3797	0	0	31989435	3797	4138563	3797	4041341	3797	1328766	3797
9469	4334	0	0	39091863	4334	4403487	4334	4334583	4334	1489127	4334
9470	4001	0	0	26164981	4001	4611462	4001	4244095	4001	1404228	4001
9471	4328	0	0	32436023	4328	5213239	4328	6934006	4328	3215401	4328
9472	4676	0	0	62169927	4676	6010484	4676	5788531	4676	2063223	4676
9473	4150	0	0	35689084	4150	4641486	4150	4515090	4150	1503342	4150
9474	4363	0	0	34098695	4363	5571934	4363	5793317	4363	4894425	4363
9475	3921	0	0	45402642	3921	4531888	3921	4656436	3921	1505903	3921
9476	4199	0	0	41794105	4199	5815469	4199	4713087	4199	1709703	4199
9477	3523	0	0	36378659	3523	4694952	3523	5404145	3523	1790457	3523
9478	4515	0	0	45098066	4515	6572909	4515	5806781	4515	1933210	4515
9479	3423	0	0	31295818	3423	3663566	3423	3561609	3423	1175240	3423
9480	3610	0	0	33271156	3610	4396281	3610	4145524	3610	1359076	3610
9481	4654	0	0	32010990	4654	4883035	4654	4931828	4654	1621842	4654
9482	3706	0	0	38234580	3706	4623334	3706	4329961	3706	2926303	3706
9483	3675	0	0	39388630	3675	2979532	3675	3785980	3675	1161769	3675
9484	4516	0	0	27720399	4516	4582408	4516	4496347	4516	1477621	4516
9485	4677	0	0	27470675	4677	8424722	4677	5146142	4677	1510532	4677
9486	3871	0	0	30145657	3871	4516825	3871	6457968	3871	2924319	3871
9487	4278	0	0	32088740	4278	5590948	4278	5880443	4278	1466861	4278
9488	3881	0	0	54026010	3881	4370471	3881	5722738	3881	2008611	3881
9489	4546	0	0	34594925	4546	9295480	4546	6504691	4546	1689874	4546
9490	3653	0	0	55733537	3653	6522620	3653	6396391	3653	1563271	3653
9491	3394	0	0	35021573	3394	4030372	3394	6159071	3394	1607888	3394
9492	4535	0	0	43530076	4535	6585833	4535	2966354	4535	1040471	4534
9493	4585	0	0	29215827	4585	5233772	4585	5526918	4585	1750112	4585
9494	4539	0	0	38269251	4539	5753070	4539	5114328	4539	1796035	4539
9495	4023	0	0	32036640	4023	4381649	4023	4294053	4023	1426991	4023
9496	4411	0	0	45616937	4411	13117504	4411	6146995	4411	1644257	4411
9497	4400	0	0	68812030	4400	11736691	4400	13744314	4400	2124682	4400
9498	3389	0	0	32780899	3389	3915013	3389	3955007	3389	1363740	3389
9499	4782	0	0	34170822	4782	10226256	4782	8225575	4782	3417081	4782
