9250	2427	0	0	19102372	2427	8936356	2427	8056703	2427	1695429	2427
9251	2846	0	0	14153724	2846	4175003	2846	5847135	2846	2417250	2846
9252	2538	0	0	14976482	2538	2539400	2538	2856802	2538	1064043	2538
9253	3370	0	0	10331616	3370	3274736	3370	1129798	3370	447755	3370
9254	2884	0	0	14364327	2884	3171718	2884	2169287	2884	811218	2884
9255	2595	0	0	14135769	2595	1884802	2595	1543948	2595	337767	2595
9256	3048	0	0	6040978	3048	1535028	3048	766313	3048	304109	3048
9257	2717	0	0	6105993	2717	1413874	2717	1430639	2717	339473	2717
9258	3290	0	0	5735759	3290	1668432	3290	833024	3290	332845	3290
9259	2581	0	0	4925198	2581	1207727	2581	1201022	2581	295099	2581
9260	2766	0	0	5269301	2766	1380389	2766	1429257	2766	454303	2766
9261	2897	0	0	5929879	2897	1472014	2897	730954	2897	285847	2896
9262	2597	0	0	5904649	2597	1340077	2597	905927	2597	309145	2597
9263	2564	0	0	7317964	2564	1802419	2564	2014848	2564	359843	2564
9264	3075	0	0	7117147	3075	1677004	3075	1337599	3075	478621	3074
9265	2666	0	0	10432667	2666	4975759	2666	1076186	2666	1360681	2666
9266	3029	0	0	9937162	3029	1854253	3029	2339803	3029	601134	3029
9267	3341	0	0	8080178	3341	2944346	3341	1536462	3341	599445	3341
9268	3062	0	0	7906141	3062	2127624	3062	1178273	3062	481229	3062
9269	3060	0	0	10267989	3060	2713120	3060	2331036	3060	530137	3060
9270	3307	0	0	10161607	3307	2793964	3307	1199176	3307	386470	3307
9271	2758	0	0	8402836	2758	1936454	2758	2070492	2758	512450	2758
9272	2710	0	0	10067988	2710	2225602	2710	2139259	2710	606520	2709
9273	2934	0	0	6856363	2934	1590631	2934	825469	2934	313998	2934
9274	3239	0	0	6199425	3239	1708709	3239	1843292	3239	459967	3239
9275	3283	0	0	12518802	3283	2166888	3283	1728483	3283	406735	3283
9276	2937	0	0	13214767	2937	2114219	2937	1757893	2937	448201	2937
9277	3582	0	0	10050637	3582	2063008	3582	1124376	3582	354180	3582
9278	3442	0	0	5690980	3442	1727673	3442	864297	3442	338047	3439
9279	2733	0	0	5188155	2733	1418619	2733	1415382	2733	327208	2733
9280	2655	0	0	5796891	2655	1387426	2655	1376811	2655	335423	2655
9281	3058	0	0	5940203	3058	1482138	3058	1599163	3058	363449	3058
9282	2694	0	0	5810754	2694	1423799	2694	1434061	2694	313315	2694
9283	299	0	0	609608	299	466540	299	148693	299	69992	299
9284	2953	0	0	7405475	2953	1968698	2953	925501	2953	426991	2953
9285	3071	0	0	9204550	3071	3308120	3071	3197267	3071	926404	3071
9286	3024	0	0	7697794	3024	1929635	3024	963750	3024	426369	3021
9287	3088	0	0	6532400	3088	1705124	3088	1224064	3088	498576	3088
9288	2971	0	0	8213323	2971	2562836	2971	932713	2971	271837	2971
9289	2543	0	0	8409686	2543	1382195	2543	2181928	2543	433019	2543
9290	2791	0	0	7926469	2791	1591405	2791	1669723	2791	512928	2791
9291	3039	0	0	6758202	3039	2437831	3039	1188719	3039	527824	3039
9292	2956	0	0	7399177	2956	2482368	2956	1222239	2956	465624	2956
9293	3210	0	0	10475857	3210	2827009	3210	1088898	3210	445068	3210
9294	2746	0	0	11739132	2746	1685867	2746	1050020	2746	418615	2746
9295	3170	0	0	6621831	3170	1559250	3170	1564002	3170	377263	3170
9296	3297	0	0	5507609	3297	1711986	3297	834217	3297	327383	3297
9297	3135	0	0	5382892	3135	1519825	3135	753398	3135	307324	3135
9298	3011	0	0	5754230	3011	1531186	3011	1510909	3011	382014	3011
9299	2901	0	0	5456877	2901	1495116	2901	720299	2901	278370	2901
