9400	3620	0	0	93933275	3620	18316332	3620	14311471	3620	9970140	3620
9401	3919	0	0	40129127	3919	28358551	3919	6846873	3919	2349447	3919
9402	3830	0	0	66771269	3830	7111409	3830	12421170	3830	2594210	3830
9403	3561	0	0	78157554	3561	3756114	3561	3702071	3561	1221334	3561
9404	3627	0	0	27436466	3627	4206034	3627	4457004	3627	840095	3627
9405	449	0	0	3169824	449	937669	449	466712	449	132304	449
9406	3102	0	0	23890187	3102	7750009	3102	6081605	3102	2354526	3102
9407	4025	0	0	57857104	4025	6911542	4025	8110097	4025	2290172	4025
9408	3797	0	0	31590622	3797	4235844	3797	4339083	3797	1382969	3797
9409	3832	0	0	21599249	3832	4237636	3832	4186909	3832	1442437	3831
9410	3959	0	0	23657884	3959	4249814	3959	7761915	3959	1519940	3958
9411	3469	0	0	26447408	3469	3537307	3469	4046841	3469	1241733	3469
9412	3440	0	0	22292901	3440	2877561	3440	2064709	3440	675924	3440
9413	4210	0	0	15647880	4210	5027319	4210	4687561	4210	1561284	4210
9414	3709	0	0	33147612	3709	3630454	3709	3664644	3709	1124756	3709
9415	4008	0	0	20969468	4008	3681829	4008	3634207	4008	1232062	4008
9416	3961	0	0	22412464	3961	4438482	3961	4338466	3961	1473152	3961
9417	3389	0	0	24292724	3389	3344421	3389	2796710	3389	791303	3389
9418	3837	0	0	18371567	3837	2439179	3837	2432541	3837	796727	3836
9419	3428	0	0	21053951	3428	3478640	3428	3460744	3428	1161774	3428
9420	3681	0	0	19384252	3681	3952917	3681	3993563	3681	1639110	3681
9421	3459	0	0	25269592	3459	3681415	3459	5423602	3459	1174217	3459
9422	3806	0	0	24895884	3806	5076728	3806	3989369	3806	1377163	3806
9423	4196	0	0	27164040	4196	4860966	4196	6968312	4196	1372227	4196
9424	3474	0	0	25943164	3474	3271835	3474	2998649	3474	797303	3474
9425	4313	0	0	22426514	4313	4520114	4313	4430320	4313	1483568	4313
9426	4090	0	0	22047946	4090	4509978	4090	4236962	4090	1380525	4090
9427	3851	0	0	22561527	3851	3926825	3851	3437851	3851	1226445	3849
9428	3762	0	0	22944264	3762	4992416	3762	3875127	3762	2285490	3762
9429	3581	0	0	29412615	3581	3953521	3581	3738276	3581	1232501	3581
9430	3322	0	0	24502431	3322	3262558	3322	3458051	3322	1010900	3321
9431	3460	0	0	13535631	3460	3467623	3460	3408444	3460	1145144	3460
9432	4030	0	0	21825827	4030	4708286	4030	4340467	4030	1383902	4029
9433	3685	0	0	19862308	3685	2190202	3685	2252794	3685	721500	3685
9434	3881	0	0	20467748	3881	3859514	3881	3913702	3881	1295424	3881
9435	3243	0	0	22859707	3243	3311859	3243	3311801	3243	1091525	3243
9436	4185	0	0	20840320	4185	3847906	4185	3944927	4185	1227281	4185
9437	3097	0	0	21401923	3097	3320791	3097	2935867	3097	1049402	3097
9438	3492	0	0	21445201	3492	3782369	3492	4159927	3492	1394185	3492
9439	2969	0	0	26489336	2969	2735268	2969	2812370	2969	897452	2969
9440	3336	0	0	27198779	3336	7772996	3336	4750996	3336	1017607	3336
9441	3890	0	0	20355545	3890	3798324	3890	3896068	3890	1228581	3890
9442	3890	0	0	24802637	3890	4024411	3890	3839262	3890	1356577	3890
9443	3128	0	0	31269047	3128	5159519	3128	3076079	3128	1021443	3128
9444	3666	0	0	27814547	3666	3449217	3666	3498415	3666	1119625	3666
9445	3544	0	0	22523334	3544	4522020	3544	3379903	3544	2174088	3544
9446	3876	0	0	31385783	3876	5255175	3876	4321689	3876	1227885	3876
9447	3467	0	0	17380062	3467	3314945	3467	2197313	3467	665762	3467
9448	4042	0	0	16350924	4042	3153571	4042	3745614	4042	1294972	4042
9449	3709	0	0	27828322	3709	5209910	3709	3471695	3709	1200545	3709
